date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:33:45	108835/108835	---M--	200	added ('OK')	image/png	etag:%22CB7210354EA29378D68DB6A5D1A6557E5D45D142%22	https://dosyahastane.saglik.gov.tr/Resim/306868/0/acilmansetjpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306868/0/acilmansetjpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:45	128326/128326	---M--	200	added ('OK')	image/png	etag:%22EFAE9D3FE06AE5CCB1FA65AD44AB6BA9DE9F7A97%22	https://dosyahastane.saglik.gov.tr/Resim/434682/0/acil-tipjpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/434682/0/acil-tipjpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:45	112799/112799	---M--	200	added ('OK')	image/png	etag:%22FA8D32109F06C3E530582771BB480B8A0AB5CDFC%22	https://dosyahastane.saglik.gov.tr/Resim/306876/0/acilgaleri1jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306876/0/acilgaleri1jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:45	92271/92271	---M--	200	added ('OK')	image/png	etag:%228E7EA47B43039FBAF2D6D9779E70BEB20AE8DA1F%22	https://dosyahastane.saglik.gov.tr/Resim/306878/0/acilservis-7jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306878/0/acilservis-7jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:46	6585/6585	---M--	200	added ('OK')	image/png	etag:%228E7EA47B43039FBAF2D6D9779E70BEB20AE8DA1F%22	https://dosyahastane.saglik.gov.tr/Resim/306878/1/acilservis-7jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306878/1/acilservis-7jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:48	6024/6024	---M--	200	added ('OK')	image/png	etag:%22D9BDCB9FE09CC46D67EF03AE273897A9C8DD2A72%22	https://dosyahastane.saglik.gov.tr/Resim/306877/1/acilservis-6jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306877/1/acilservis-6jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:49	4769/4769	---M--	200	added ('OK')	image/png	etag:%22F2A568BE9EED1BAB3023234ED91BBEAA9531B363%22	https://dosyahastane.saglik.gov.tr/Resim/306879/1/acilservis-4jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306879/1/acilservis-4jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:50	71718/71718	---M--	200	added ('OK')	image/png	etag:%22F2A568BE9EED1BAB3023234ED91BBEAA9531B363%22	https://dosyahastane.saglik.gov.tr/Resim/306879/0/acilservis-4jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306879/0/acilservis-4jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:50	82600/82600	---M--	200	added ('OK')	image/png	etag:%227E27CBE8FD4A3156AE8B043775F8D81F7933A8F6%22	https://dosyahastane.saglik.gov.tr/Resim/306881/0/acilservis-5jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306881/0/acilservis-5jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:50	4949/4949	---M--	200	added ('OK')	image/png	etag:%227E27CBE8FD4A3156AE8B043775F8D81F7933A8F6%22	https://dosyahastane.saglik.gov.tr/Resim/306881/1/acilservis-5jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306881/1/acilservis-5jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:50	86616/86616	---M--	200	added ('OK')	image/png	etag:%22D9BDCB9FE09CC46D67EF03AE273897A9C8DD2A72%22	https://dosyahastane.saglik.gov.tr/Resim/306877/0/acilservis-6jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306877/0/acilservis-6jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:51	4628/4628	---M--	200	added ('OK')	image/png	etag:%22A5B45AD10815B7190A52CBFD3DC1F05399035503%22	https://dosyahastane.saglik.gov.tr/Resim/306880/1/acilservis-3jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306880/1/acilservis-3jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:53	5118/5118	---M--	200	added ('OK')	image/png	etag:%2296E9FE782B2BA9C8A52D77B943525F743F15DE03%22	https://dosyahastane.saglik.gov.tr/Resim/306882/1/acilservis-2jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306882/1/acilservis-2jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:53	67975/67975	---M--	200	added ('OK')	image/png	etag:%22A5B45AD10815B7190A52CBFD3DC1F05399035503%22	https://dosyahastane.saglik.gov.tr/Resim/306880/0/acilservis-3jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306880/0/acilservis-3jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:53	71637/71637	---M--	200	added ('OK')	image/png	etag:%2296E9FE782B2BA9C8A52D77B943525F743F15DE03%22	https://dosyahastane.saglik.gov.tr/Resim/306882/0/acilservis-2jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306882/0/acilservis-2jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:54	5285/5285	---M--	200	added ('OK')	image/png	etag:%22E52D5645EDDFEB02D5E3EB7A2EA4606ABF3041C9%22	https://dosyahastane.saglik.gov.tr/Resim/306883/1/acilservis-1jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306883/1/acilservis-1jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:55	68513/68513	---M-Z	200	added ('OK')	application/javascript	etag:%22809c91d7a634d91:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/js/default.js	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/js/default.js	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:55	82277/82277	---M--	200	added ('OK')	image/png	etag:%22E52D5645EDDFEB02D5E3EB7A2EA4606ABF3041C9%22	https://dosyahastane.saglik.gov.tr/Resim/306883/0/acilservis-1jpg.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/Resim/306883/0/acilservis-1jpg.png	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:55	5663/5663	---M-Z	200	added ('OK')	application/javascript	etag:%2280f462af3ecad71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/js/carosel.js	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/js/carosel.js	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:56	5912/5912	---M-Z	200	added ('OK')	application/javascript	etag:%220617760135cd81:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/js/lang/tr.js	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/js/lang/tr.js	(from https://ankarasehir.saglik.gov.tr/TR-326237/acil-tip-klinigi.html)
21:33:58	77907/77907	---M-Z	200	added ('OK')	text/css	etag:%220b959961415d61:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/animate.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/animate.css	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/plugin.css)
21:33:58	197421/197421	---M-Z	200	added ('OK')	text/css	etag:%2205dd169eaadd71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/bootstrap.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/bootstrap.css	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/plugin.css)
21:33:58	894/894	---M-Z	200	added ('OK')	text/html	etag:%22d687f36d1f5dd21:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/fonts/font-awesome.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/fonts/font-awesome.html	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/plugin.css)
21:33:59	45858/45858	---M-Z	200	added ('OK')	text/css	etag:%2280221576e020d91:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/plugin.css)
21:33:59	6677/6677	---M-Z	200	added ('OK')	text/css	etag:%22809068504913d81:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/theme.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/theme.css	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/plugin.css)
21:34:00	2358/2358	---M-Z	200	added ('OK')	text/css	etag:%221ebc46da592d71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/medical_tourism.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/medical_tourism.css	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/plugin.css)
21:34:01	10070/10070	---M-Z	200	added ('OK')	text/css	etag:%228017dd48ca7fd81:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/responsive.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/responsive.css	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/plugin.css)
21:34:01	2041/2041	---M-Z	200	added ('OK')	text/css	etag:%2219e714c56add81:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/popup.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/popup.css	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/plugin.css)
21:34:05	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220bd7166db60d21:0%22	https://ankarasehir.saglik.gov.tr/fonts/fontawesome-webfont.eot?	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/ankarasehir.saglik.gov.tr/fonts/fontawesome-webfontd41d.eot	(from https://ankarasehir.saglik.gov.tr/Fonts/font-awesome.css)
21:34:06	68875/68875	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%220bd7166db60d21:0%22	https://ankarasehir.saglik.gov.tr/fonts/fontawesome-webfont.eot?v=4.0.3	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/ankarasehir.saglik.gov.tr/fonts/fontawesome-webfontba72.eot	(from https://ankarasehir.saglik.gov.tr/Fonts/font-awesome.css)
21:34:07	81284/81284	---M--	200	added ('OK')	font/x-woff	etag:%220bd7166db60d21:0%22	https://ankarasehir.saglik.gov.tr/fonts/fontawesome-webfont.woff?v=4.0.3	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/ankarasehir.saglik.gov.tr/fonts/fontawesome-webfontba72.woff	(from https://ankarasehir.saglik.gov.tr/Fonts/font-awesome.css)
21:34:07	313192/313192	---M--	200	added ('OK')	image/png	etag:%22bda8dc59cb15d61:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/bg-body.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/bg-body.png	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/plugin.css)
21:34:09	17607/17607	---M--	200	added ('OK')	image/png	etag:%22b3386d63ba62d71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/bg-footer.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/bg-footer.png	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/color/default.css)
21:34:09	894/894	---M-Z	200	added ('OK')	text/html	etag:%22d687f36d1f5dd21:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/main.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/main.html	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/fonts/font-awesome.css)
21:34:10	138204/138204	---M--	200	added ('OK')	application/octet-stream	etag:%220bd7166db60d21:0%22	https://ankarasehir.saglik.gov.tr/fonts/fontawesome-webfont.ttf?v=4.0.3	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/ankarasehir.saglik.gov.tr/fonts/fontawesome-webfontba72.ttf	(from https://ankarasehir.saglik.gov.tr/Fonts/font-awesome.css)
21:34:30	356620/356620	---M--	200	added ('OK')	image/svg+xml	etag:%220bd7166db60d21:0%22	https://ankarasehir.saglik.gov.tr/fonts/fontawesome-webfont.svg?v=4.0.3	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/ankarasehir.saglik.gov.tr/fonts/fontawesome-webfontba72.svg	(from https://ankarasehir.saglik.gov.tr/Fonts/font-awesome.css)
21:34:37	168881/168881	---M--	200	added ('OK')	image/png	etag:%22c9dbcd4196cd71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/hospital.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/hospital.png	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css)
21:34:38	894/894	---M-Z	200	added ('OK')	text/html	etag:%22d687f36d1f5dd21:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/some.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/some.html	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css)
21:34:38	135701/135701	---M--	200	added ('OK')	image/png	etag:%225d221d67a7f9d61:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/istanbul.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/istanbul.png	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css)
21:34:40	4350/4350	---M--	200	added ('OK')	image/png	etag:%2231d4c8383a8cd71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/bg-icon.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/bg-icon.png	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css)
21:34:40	55403/55403	---M--	200	added ('OK')	image/jpeg	etag:%226a255582276dd71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/bg-widget.jpg	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/bg-widget.jpg	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css)
21:34:41	218581/218581	---M--	200	added ('OK')	image/png	etag:%229d46e1a3feced61:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/izmir.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/izmir.png	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css)
21:34:44	161477/161477	---M--	200	added ('OK')	image/png	etag:%229d885450a537d61:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/ankara.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/ankara.png	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css)
21:34:44	7288/7288	---M--	200	added ('OK')	image/png	etag:%22fe5ba89938cd71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/bg-earth.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/bg-earth.png	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/theme.css)
21:34:45	894/894	---M-Z	200	added ('OK')	text/html	etag:%22d687f36d1f5dd21:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/Assets/img/bg-2.jpg	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/Assets/img/bg-2.html	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/theme.css)
21:34:50	118473/118473	---M--	200	added ('OK')	image/jpeg	etag:%221d116883a66ad71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/tab/parallax-hospital.jpg	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/tab/parallax-hospital.jpg	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css)
21:34:51	30596/30596	---M--	200	added ('OK')	image/png	etag:%227a2e9371486ed71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/header-mobil.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/header-mobil.png	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/responsive.css)
21:34:51	206522/206522	---M--	200	added ('OK')	image/jpeg	etag:%22358b42d678bed71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/tab/parallax-default.jpg	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/tab/parallax-default.jpg	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css)
21:34:51	894/894	---M-Z	200	added ('OK')	text/html	etag:%22d687f36d1f5dd21:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/css/main.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/css/main.html	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/some.png)
21:34:52	894/894	---M-Z	200	added ('OK')	text/html	etag:%22d687f36d1f5dd21:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/Assets/css/main.css	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/Assets/css/main.html	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/Assets/img/bg-2.jpg)
21:34:53	129255/129255	---M--	200	added ('OK')	image/png	etag:%2223f53b8217bcd71:0%22	https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/default.png	C:/Users/sahin/Desktop/hosital-doctors/Hospital-DoctorsCategorty/dosyahastane.saglik.gov.tr/WebFiles/sablonlar/images/header/default.png	(from https://dosyahastane.saglik.gov.tr/WebFiles/sablonlar/css/default.css)
