date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:00:15	51627/51627	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c1-c9ab%22	https://egehospital.az/wp-content/plugins/bt_cost_calculator/jquery.dd.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/bt_cost_calculator/jquery.dd6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:15	26831/26831	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c1-68cf%22	https://egehospital.az/wp-content/plugins/bt_cost_calculator/cc.main.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/bt_cost_calculator/cc.main6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:16	9312/9312	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c1-2460%22	https://egehospital.az/wp-content/plugins/medicare/bt_elements.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/medicare/bt_elements6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:16	50596/50596	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22650a5298-c5a4%22	https://egehospital.az/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.min.js?ver=4.13.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/wp-user-avatar/assets/flatpickr/flatpickr.minf11d.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:16	70851/70851	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22650a5298-114c3%22	https://egehospital.az/wp-content/plugins/wp-user-avatar/assets/select2/select2.min.js?ver=4.13.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/wp-user-avatar/assets/select2/select2.minf11d.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:16	40461/40461	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c3-9e0d%22	https://egehospital.az/wp-content/themes/medicare/js/slick.min.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/js/slick.min6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:16	21157/21157	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c3-52a5%22	https://egehospital.az/wp-content/themes/medicare/js/jquery.magnific-popup.min.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/js/jquery.magnific-popup.min6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:17	6911/6911	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c3-1aff%22	https://egehospital.az/wp-content/themes/medicare/js/fancySelect.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/js/fancySelect6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:17	2363/2363	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c3-93b%22	https://egehospital.az/wp-content/themes/medicare/js/html5shiv.min.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/js/html5shiv.min6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:17	4061/4061	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c3-fdd%22	https://egehospital.az/wp-content/themes/medicare/js/respond.min.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/js/respond.min6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:17	15407/15407	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c3-3c2f%22	https://egehospital.az/wp-content/themes/medicare/js/misc.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/js/misc6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:18	12046/12046	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c3-2f0e%22	https://egehospital.az/wp-content/themes/medicare/js/header.misc.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/js/header.misc6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:18	6074/6074	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c3-17ba%22	https://egehospital.az/wp-content/themes/medicare/js/dir.hover.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/js/dir.hover6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:18	7406/7406	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c3-1cee%22	https://egehospital.az/wp-content/themes/medicare/js/sliders.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/js/sliders6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:18	3958/3958	---M--	200	added ('OK')	image/jpeg	etag:%22642975c6-f76%22	https://egehospital.az/wp-content/uploads/2021/03/cropped-ege-icon-32x32.jpg	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/uploads/2021/03/cropped-ege-icon-32x32.jpg	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:19	5633/5633	---M--	200	added ('OK')	image/jpeg	etag:%22642975c6-1601%22	https://egehospital.az/wp-content/uploads/2021/03/cropped-ege-icon-192x192.jpg	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/uploads/2021/03/cropped-ege-icon-192x192.jpg	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:19	5391/5391	---M--	200	added ('OK')	image/jpeg	etag:%22642975c6-150f%22	https://egehospital.az/wp-content/uploads/2021/03/cropped-ege-icon-180x180.jpg	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/uploads/2021/03/cropped-ege-icon-180x180.jpg	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:19	11947/11947	---M--	200	added ('OK')	image/png	etag:%22642975c4-2eab%22	https://egehospital.az/wp-content/uploads/2019/11/EGE_LOGO_3.png	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/uploads/2019/11/EGE_LOGO_3.png	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:19	31810/31810	---M--	200	added ('OK')	image/jpeg	etag:%22642975c6-7c42%22	https://egehospital.az/wp-content/uploads/2021/04/dr-anar-eliyev.jpg	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/uploads/2021/04/dr-anar-eliyev.jpg	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:19	12252/12252	---M--	200	added ('OK')	image/png	etag:%22642975c4-2fdc%22	https://egehospital.az/wp-content/uploads/2019/11/EGE_LOGO-1.png	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/uploads/2019/11/EGE_LOGO-1.png	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:20	2981/2981	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c9-ba5%22	https://egehospital.az/wp-includes/js/comment-reply.min.js?ver=6.1.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-includes/js/comment-reply.min6fb3.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:20	10241/10241	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22647753be-2801%22	https://egehospital.az/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.7.7	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/contact-form-7/includes/swv/js/indexf2b4.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:20	12943/12943	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22647753be-328f%22	https://egehospital.az/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.7.7	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/contact-form-7/includes/js/indexf2b4.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:20	18227/18227	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22650a5298-4733%22	https://egehospital.az/wp-content/plugins/wp-user-avatar/assets/js/frontend.min.js?ver=4.13.3	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/wp-user-avatar/assets/js/frontend.minf11d.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:21	21440/21440	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c9-53c0%22	https://egehospital.az/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-includes/js/jquery/ui/core.min3f14.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:21	36731/36731	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c9-8f7b%22	https://egehospital.az/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.13.2	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-includes/js/jquery/ui/datepicker.min3f14.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:21	643/643	---M-Z	200	added ('OK')	application/x-javascript	etag:%22283-5fcfdc9995f34-gzip%22	https://egehospital.az/wp-content/plugins/contact-form-7/includes/js/html5-fallback.js?ver=5.7.7	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/contact-form-7/includes/js/html5-fallbackf2b4.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:21	884/884	---MC-	200	added ('OK')	text/javascript	date:Wed,%2027%20Sep%202023%2020:00:23%20GMT	https://www.google.com/recaptcha/api.js?render=6LdInMYUAAAAALDXFpACsIX23ozgrCb6mTTB_Tjc&ver=3.0	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/www.google.com/recaptcha/api34ae.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:22	6475/6475	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c9-194b%22	https://egehospital.az/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:22	17823/17823	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22642975c9-459f%22	https://egehospital.az/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:22	999/999	---M-Z	200	added ('OK')	application/x-javascript	etag:%223e7-5fcfdc9986533-gzip%22	https://egehospital.az/wp-content/plugins/contact-form-7/modules/recaptcha/index.js?ver=5.7.7	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/contact-form-7/modules/recaptcha/indexf2b4.js	(from https://egehospital.az/ege-hospital-hekimleri/uzman-dr-anar-eliyev/)
00:00:23	128352/128352	---M--	200	added ('OK')	application/font-woff2	etag:%22650a5298-1f560%22	https://egehospital.az/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff2	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff2	(from https://egehospital.az/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.13.3)
00:00:23	216/216	---M--	200	added ('OK')	image/png	etag:%22d8-605c0c2cc539c%22	https://egehospital.az/wp-content/plugins/wp-user-avatar/assets/images/frontend/arrow-down.png	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/wp-user-avatar/assets/images/frontend/arrow-down.png	(from https://egehospital.az/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.13.3)
00:00:23	164912/164912	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22650a5298-28430%22	https://egehospital.az/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/plugins/wp-user-avatar/assets/css/material-icons/MaterialIcons-Regular.woff	(from https://egehospital.az/wp-content/plugins/wp-user-avatar/assets/css/frontend.min.css?ver=4.13.3)
00:00:23	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22642975c3-2876e%22	https://egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont.eot?v=4.5.0	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont3295.eot	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:24	77160/77160	---M--	200	added ('OK')	application/font-woff2	etag:%22642975c3-12d68%22	https://egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont.woff2?v=4.5.0	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont3295.woff2	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:24	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22642975c3-2876e%22	https://egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont.eot?	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfontd41d.eot	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:24	98024/98024	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22642975c3-17ee8%22	https://egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont.woff?v=4.5.0	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont3295.woff	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:25	165548/165548	---M--	200	added ('OK')	application/x-font-ttf	etag:%22642975c3-286ac%22	https://egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont.ttf?v=4.5.0	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont3295.ttf	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:25	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22642975c3-6c7db%22	https://egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont.svg?v=4.5.0	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/fontawesome-webfont3295.svg	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:25	125252/125252	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22642975c3-1e944%22	https://egehospital.az/wp-content/themes/medicare/fonts/btmedical.eot?uxxznt	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/btmedicala1a3.eot	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:25	125080/125080	---M--	200	added ('OK')	application/x-font-ttf	etag:%22642975c3-1e898%22	https://egehospital.az/wp-content/themes/medicare/fonts/btmedical.ttf?uxxznt	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/btmedicala1a3.ttf	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:26	125156/125156	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22642975c3-1e8e4%22	https://egehospital.az/wp-content/themes/medicare/fonts/btmedical.woff?uxxznt	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/btmedicala1a3.woff	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:26	552691/552691	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22642975c3-86ef3%22	https://egehospital.az/wp-content/themes/medicare/fonts/btmedical.svg?uxxznt	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/btmedicala1a3.svg	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:26	45328/45328	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22642975c2-b110%22	https://egehospital.az/wp-content/themes/medicare/fonts/Dialogue.eot?llj31m	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/Dialogueab30.eot	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:26	45160/45160	---M--	200	added ('OK')	application/x-font-ttf	etag:%22642975c2-b068%22	https://egehospital.az/wp-content/themes/medicare/fonts/Dialogue.ttf?llj31m	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/Dialogueab30.ttf	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:27	45236/45236	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22642975c2-b0b4%22	https://egehospital.az/wp-content/themes/medicare/fonts/Dialogue.woff?llj31m	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/Dialogueab30.woff	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:27	202556/202556	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22642975c2-3173c%22	https://egehospital.az/wp-content/themes/medicare/fonts/Dialogue.svg?llj31m	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/Dialogueab30.svg	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:27	213952/213952	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22642975c3-343c0%22	https://egehospital.az/wp-content/themes/medicare/fonts/Essential.eot?ljkb42	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/Essential8bd9.eot	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:27	213756/213756	---M--	200	added ('OK')	application/x-font-ttf	etag:%22642975c3-342fc%22	https://egehospital.az/wp-content/themes/medicare/fonts/Essential.ttf?ljkb42	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/Essential8bd9.ttf	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:27	213832/213832	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22642975c3-34348%22	https://egehospital.az/wp-content/themes/medicare/fonts/Essential.woff?ljkb42	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/Essential8bd9.woff	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
00:00:29	92705/92705	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2027%20Sep%202023%2020:00:31%20GMT	https://egehospital.az/wp-content/themes/medicare/fonts/Essential.svg?ljkb42	C:/Users/sahin/Desktop/AboutDoctor/AboutDoctor/egehospital.az/wp-content/themes/medicare/fonts/Essential8bd9.svg	(from https://egehospital.az/wp-content/themes/medicare/style.css?ver=6.1.3)
